culture,concept,emotion,count,bucket
zh,inn,contentment,1,1-4
zh,inri inscription plaque,anger,1,1-4
zh,inscribed base,contentment,1,1-4
zh,inscribed book cover,contentment,1,1-4
zh,inscribed books,contentment,1,1-4
zh,inscribed cartouche,fear,1,1-4
zh,inscribed frame,contentment,1,1-4
zh,inscribed frieze,contentment,1,1-4
zh,inscribed halo,contentment,1,1-4
zh,inscribed plaque,contentment,1,1-4
zh,inscribed plaque,fear,1,1-4
zh,inscribed plaque with hebrew greek and latin text,fear,1,1-4
zh,inscribed sign,sadness,1,1-4
zh,inscribed tablet,sadness,1,1-4
zh,inscribed text,awe,1,1-4
zh,inscribed text,contentment,1,1-4
zh,inscribed text at the bottom,contentment,1,1-4
zh,inscribed text banner,contentment,1,1-4
zh,inscribed text on staff,contentment,1,1-4
zh,inscription,awe,1,1-4
zh,inscription,fear,1,1-4
zh,inscription panel,contentment,1,1-4
zh,inscription panel,disgust,1,1-4
zh,inscriptions,disgust,1,1-4
zh,insect,awe,1,1-4
zh,insect wings,awe,1,1-4
zh,insect-like wings,contentment,1,1-4
zh,inset cartouche,contentment,1,1-4
zh,inset circle,contentment,1,1-4
zh,inset landscape,contentment,1,1-4
zh,inside a tree,contentment,1,1-4
zh,institutional interior,fear,1,1-4
zh,intaglio print,contentment,1,1-4
zh,intaglio print,disgust,1,1-4
zh,intaglio print,fear,1,1-4
zh,intaglio printmaking,contentment,1,1-4
zh,intaglio printmaking,sadness,1,1-4
zh,integrated text and illustration,contentment,1,1-4
zh,interior,amusement,1,1-4
zh,interior and exterior settings,contentment,1,1-4
zh,interior architectural painting,contentment,1,1-4
zh,interior background,contentment,1,1-4
zh,interior background,disgust,1,1-4
zh,interior balcony setting,fear,1,1-4
zh,interior bedroom,contentment,1,1-4
zh,interior border,fear,1,1-4
zh,interior chamber,awe,1,1-4
zh,interior corner,contentment,1,1-4
zh,interior court,contentment,1,1-4
zh,interior decoration,contentment,1,1-4
zh,interior dining hall,contentment,1,1-4
zh,interior hall,contentment,1,1-4
zh,interior hallway,amusement,1,1-4
zh,interior hallway,fear,1,1-4
zh,interior ledge overlooking the sea,contentment,1,1-4
zh,interior loggia,contentment,1,1-4
zh,interior looking out,fear,1,1-4
zh,interior of a classical building,contentment,1,1-4
zh,interior of a shop,contentment,1,1-4
zh,interior of a stone building,sadness,1,1-4
zh,interior of a temple,contentment,1,1-4
zh,interior of a yurt,amusement,1,1-4
zh,interior or abstract space,fear,1,1-4
zh,interior or sheltered setting,disgust,1,1-4
zh,interior pavilion,disgust,1,1-4
zh,interior perspective,awe,1,1-4
zh,interior perspective,fear,1,1-4
zh,interior perspective,sadness,1,1-4
zh,interior photography,fear,1,1-4
zh,interior portrait,sadness,1,1-4
zh,interior portrait panels,awe,1,1-4
zh,interior portraiture,contentment,1,1-4
zh,interior portraiture,sadness,1,1-4
zh,interior ritual scene,disgust,1,1-4
zh,interior room,disgust,1,1-4
zh,interior room,something else,1,1-4
zh,interior scene,disgust,1,1-4
zh,interior scene with window view,sadness,1,1-4
zh,interior scenes,awe,1,1-4
zh,interior setting,something else,1,1-4
zh,interior setting with outdoor view,contentment,1,1-4
zh,interior space,disgust,1,1-4
zh,interior space,fear,1,1-4
zh,interior stone room,contentment,1,1-4
zh,interior study,sadness,1,1-4
zh,interior throne setting,awe,1,1-4
zh,interior view through a window,disgust,1,1-4
zh,interior view with doorway,contentment,1,1-4
zh,interior view with window,contentment,1,1-4
zh,interior wall,fear,1,1-4
zh,interior wall,sadness,1,1-4
zh,interior wall background,fear,1,1-4
zh,interior wall painting,contentment,1,1-4
zh,interior wall painting,disgust,1,1-4
zh,interior window view,contentment,1,1-4
zh,interior with a bench,fear,1,1-4
zh,interior with sliding screen,awe,1,1-4
zh,interior with sliding screen,disgust,1,1-4
zh,interior with view,contentment,1,1-4
zh,interior with window,fear,1,1-4
zh,interior-exterior perspective,sadness,1,1-4
zh,interior-exterior transition,contentment,1,1-4
zh,interlacing pattern,contentment,1,1-4
zh,interlocking geometric borders,contentment,1,1-4
zh,interlocking knot pattern,contentment,1,1-4
zh,intertwined text and illustration,contentment,1,1-4
zh,intertwining vines,contentment,1,1-4
zh,intimate conversation,contentment,1,1-4
zh,intimate lighting,contentment,1,1-4
zh,intimate portrait,contentment,1,1-4
zh,intimate portraiture,contentment,1,1-4
zh,intimate scene,disgust,1,1-4
zh,intricate brushwork,contentment,1,1-4
zh,intricate brushwork,excitement,1,1-4
zh,intricate detail,contentment,1,1-4
zh,intricate detail,disgust,1,1-4
zh,intricate detail,fear,1,1-4
zh,intricate floral patterns,disgust,1,1-4
zh,intricate geometric borders,disgust,1,1-4
zh,intricate geometric patterns,fear,1,1-4
zh,intricate linework,fear,1,1-4
zh,intricate linework,sadness,1,1-4
zh,intricate metalwork,fear,1,1-4
zh,intricate patterning,fear,1,1-4
zh,intricate patterns,contentment,1,1-4
zh,intricate patterns,disgust,1,1-4
zh,intricate patterns,fear,1,1-4
zh,intricate patterns on wings,contentment,1,1-4
zh,intricate textile patterning,disgust,1,1-4
zh,intricate textile patterns,awe,1,1-4
zh,ionic column,contentment,1,1-4
zh,iridescent blue-grey,contentment,1,1-4
zh,iridescent colors,contentment,1,1-4
zh,iris flower,contentment,1,1-4
zh,iris garden,contentment,1,1-4
zh,irises,fear,1,1-4
zh,iron bridge,contentment,1,1-4
zh,iron gate,contentment,1,1-4
zh,iron railing,contentment,1,1-4
zh,irregularly shaped support,contentment,1,1-4
zh,islamic architecture,awe,1,1-4
zh,islamic architecture,contentment,1,1-4
zh,island,disgust,1,1-4
zh,islands,awe,1,1-4
zh,islet,contentment,1,1-4
zh,isolated building,contentment,1,1-4
zh,isolated figure,disgust,1,1-4
zh,isolated figure against a plain background,disgust,1,1-4
zh,isolated figures,disgust,1,1-4
zh,isolated figures,something else,1,1-4
zh,isolated floral studies,disgust,1,1-4
zh,isolated object,awe,1,1-4
zh,isolated studies,disgust,1,1-4
zh,isolated subjects on plain background,contentment,1,1-4
zh,isometric perspective,awe,1,1-4
zh,italian architecture,contentment,1,1-4
zh,italian city view,contentment,1,1-4
zh,italian countryside,sadness,1,1-4
zh,italian piazza,contentment,1,1-4
zh,italian street scene,contentment,1,1-4
zh,italianate garden,contentment,1,1-4
zh,ivy leaf patterns,contentment,1,1-4
zh,ivy leaves,disgust,1,1-4
zh,ivy pattern,contentment,1,1-4
zh,jack-o-lanterns,contentment,1,1-4
zh,jackets,excitement,1,1-4
zh,jagged contours,contentment,1,1-4
zh,jagged edges,disgust,1,1-4
zh,jagged mountain peaks,contentment,1,1-4
zh,jagged shapes,fear,1,1-4
zh,jangot cloak,contentment,1,1-4
zh,japanese calligraphy,excitement,1,1-4
zh,japanese calligraphy,sadness,1,1-4
zh,japanese calligraphy on bundle,contentment,1,1-4
zh,japanese calligraphy signature,contentment,1,1-4
zh,japanese calligraphy signature,something else,1,1-4
zh,japanese calligraphy text blocks,disgust,1,1-4
zh,japanese castle,disgust,1,1-4
zh,japanese castle architecture,disgust,1,1-4
zh,japanese scroll,fear,1,1-4
zh,japonisme style,contentment,1,1-4
zh,jar,fear,1,1-4
zh,jars,contentment,1,1-4
zh,jars,fear,1,1-4
zh,jasmine blossoms,contentment,1,1-4
zh,jeogori,disgust,1,1-4
zh,jesus christ,awe,1,1-4
zh,jesus christ,contentment,1,1-4
zh,jet aircraft,fear,1,1-4
zh,jeweled brooch,contentment,1,1-4
zh,jeweled brooch,disgust,1,1-4
zh,jeweled star badge,contentment,1,1-4
zh,jewelry,amusement,1,1-4
zh,jewelry,something else,1,1-4
zh,jockey,sadness,1,1-4
zh,jockeys,contentment,1,1-4
zh,john the apostle,fear,1,1-4
zh,judo athletes,awe,1,1-4
zh,judo gi,awe,1,1-4
zh,judo mat,awe,1,1-4
zh,judo match,awe,1,1-4
zh,jug,something else,1,1-4
zh,jugs,contentment,1,1-4
zh,jump rope,contentment,1,1-4
zh,jungle,fear,1,1-4
zh,jungle foliage,fear,1,1-4
zh,juxtaposition,disgust,1,1-4
zh,juxtaposition of text and image,contentment,1,1-4
zh,kabuki actor,fear,1,1-4
zh,kabuki actors,contentment,1,1-4
zh,kabuki makeup style,amusement,1,1-4
zh,kabuki stage,contentment,1,1-4
zh,kabuto helmet,disgust,1,1-4
zh,kabuto helmet,fear,1,1-4
zh,kacho-ga,contentment,1,1-4
zh,kagaribi fire baskets,contentment,1,1-4
zh,kanji calligraphy,awe,1,1-4
zh,kanji characters,disgust,1,1-4
zh,katana sword,disgust,1,1-4
zh,katana sword,fear,1,1-4
zh,kettle,contentment,1,1-4
zh,key,contentment,1,1-4
zh,keyboard,contentment,1,1-4
zh,keyhole frame,contentment,1,1-4
zh,khakkhara staff,fear,1,1-4
zh,kid,contentment,1,1-4
zh,kidneys,contentment,1,1-4
zh,kimono,sadness,1,1-4
zh,kimono patterns,disgust,1,1-4
zh,kimonos,contentment,1,1-4
zh,king with crown,awe,1,1-4
zh,kirikane gold leaf technique,fear,1,1-4
zh,kitchen interior,contentment,1,1-4
zh,kitchen interior,sadness,1,1-4
zh,kitchen table,sadness,1,1-4
zh,kite string,contentment,1,1-4
zh,kitten,fear,1,1-4
zh,kneeler,contentment,1,1-4
zh,kneeling bearded man,contentment,1,1-4
zh,kneeling bearded man,fear,1,1-4
zh,kneeling child,sadness,1,1-4
zh,kneeling crowd,contentment,1,1-4
zh,kneeling female figure,disgust,1,1-4
zh,kneeling figures,amusement,1,1-4
zh,kneeling figures,something else,1,1-4
zh,kneeling girl,contentment,1,1-4
zh,kneeling man,sadness,1,1-4
zh,kneeling man in dark cloak,contentment,1,1-4
zh,kneeling man in dark robe,contentment,1,1-4
zh,kneeling man in green robe,contentment,1,1-4
zh,kneeling man in red and brown cloak,contentment,1,1-4
zh,kneeling man in red jacket,contentment,1,1-4
zh,kneeling scholar,fear,1,1-4
zh,kneeling woman in white robe,contentment,1,1-4
zh,kneeling worker in overalls,fear,1,1-4
zh,kneeling youth,fear,1,1-4
zh,knights,fear,1,1-4
zh,knights in armor,amusement,1,1-4
zh,knit cap,contentment,1,1-4
zh,knitting needles,amusement,1,1-4
zh,knitting needles,sadness,1,1-4
zh,knotwork,contentment,1,1-4
zh,kokoshnik arches,contentment,1,1-4
zh,kokoshnik headdress,contentment,1,1-4
zh,kokoshnik-style headdresses,fear,1,1-4
zh,krishna,contentment,1,1-4
zh,lace bonnet,contentment,1,1-4
zh,lace cap,sadness,1,1-4
zh,lace cloth,sadness,1,1-4
zh,lace collars,contentment,1,1-4
zh,lace curtain,contentment,1,1-4
zh,lace curtains,contentment,1,1-4
zh,lace details,contentment,1,1-4
zh,lace dress,contentment,1,1-4
zh,lace fabric,contentment,1,1-4
zh,lace handkerchief,contentment,1,1-4
zh,lace hat,contentment,1,1-4
zh,lace headpiece,contentment,1,1-4
zh,lace headscarf,contentment,1,1-4
zh,lace pattern,awe,1,1-4
zh,lace patterns,fear,1,1-4
zh,lace pillow,contentment,1,1-4
zh,lace ruffles,contentment,1,1-4
zh,laced bodice,contentment,1,1-4
zh,laced footwear,contentment,1,1-4
zh,laced sandals,amusement,1,1-4
zh,laced shirt,sadness,1,1-4
zh,ladder,amusement,1,1-4
zh,ladder,fear,1,1-4
zh,ladder,sadness,1,1-4
zh,ladders,contentment,1,1-4
zh,ladders,sadness,1,1-4
zh,lake,disgust,1,1-4
zh,lake at night,contentment,1,1-4
zh,lake landscape,disgust,1,1-4
zh,lake landscape,sadness,1,1-4
zh,lake scene,awe,1,1-4
zh,lake scene,fear,1,1-4
zh,lake scene,sadness,1,1-4
zh,lakeside estate,contentment,1,1-4
zh,lakeside garden,contentment,1,1-4
zh,lakeside garden,disgust,1,1-4
zh,lakeside landscape,awe,1,1-4
zh,lakeside landscape,something else,1,1-4
zh,lakeside or riverbank,contentment,1,1-4
zh,lakeside or riverside setting,contentment,1,1-4
zh,lakeside palace,contentment,1,1-4
zh,lakeside path,contentment,1,1-4
zh,lakeside path,fear,1,1-4
zh,lakeside pavilion,awe,1,1-4
zh,lakeside pavilion,disgust,1,1-4
zh,lakeside picnic,contentment,1,1-4
zh,lakeside retreat,contentment,1,1-4
zh,lakeside retreat,sadness,1,1-4
zh,lakeside scene,disgust,1,1-4
zh,lakeside setting,disgust,1,1-4
zh,lakeside view,disgust,1,1-4
zh,lakeside village,disgust,1,1-4
zh,lamp,contentment,1,1-4
zh,lamp,sadness,1,1-4
zh,lamp,something else,1,1-4
zh,lamp light,contentment,1,1-4
zh,lampposts,excitement,1,1-4
zh,lamps,contentment,1,1-4
zh,lampshade,sadness,1,1-4
zh,lance,amusement,1,1-4
zh,lance,contentment,1,1-4
zh,lances,fear,1,1-4
zh,land,contentment,1,1-4
zh,landscape,awe,1,1-4
zh,landscape,disgust,1,1-4
zh,landscape,excitement,1,1-4
zh,landscape background,awe,1,1-4
zh,landscape composition,disgust,1,1-4
zh,landscape drawing,contentment,1,1-4
zh,landscape drawing,fear,1,1-4
zh,landscape format,contentment,1,1-4
zh,landscape painting,awe,1,1-4
zh,landscape painting,fear,1,1-4
zh,landscape painting manual illustrations,contentment,1,1-4
zh,landscape painting tradition,contentment,1,1-4
zh,landscape painting tradition,disgust,1,1-4
zh,landscape paintings,contentment,1,1-4
zh,landscape screen painting,contentment,1,1-4
zh,landscape setting,contentment,1,1-4
zh,landscape setting with stream,disgust,1,1-4
zh,landscape view,amusement,1,1-4
zh,landscape view,contentment,1,1-4
zh,landscape view,sadness,1,1-4
zh,landscape vignette,awe,1,1-4
zh,landscape with figures,awe,1,1-4
zh,landscape with figures,contentment,1,1-4
zh,landscape with horizon line,contentment,1,1-4
zh,landscape with trees,contentment,1,1-4
zh,landscapes,awe,1,1-4
zh,lantern,disgust,1,1-4
zh,lantern,fear,1,1-4
zh,lanterns,disgust,1,1-4
zh,lanterns,excitement,1,1-4
zh,lapis lazuli blue,disgust,1,1-4
zh,lapis lazuli blue panel,fear,1,1-4
zh,large building,contentment,1,1-4
zh,large canvas,sadness,1,1-4
zh,large ceramic urn,contentment,1,1-4
zh,large ceremonial fan,contentment,1,1-4
zh,large chestnut tree,contentment,1,1-4
zh,large dark rocks,awe,1,1-4
zh,large fan on a pole,contentment,1,1-4
zh,large framed painting,contentment,1,1-4
zh,large green leaf,contentment,1,1-4
zh,large green trees,contentment,1,1-4
zh,large green trees,sadness,1,1-4
zh,large hat,contentment,1,1-4
zh,large house,sadness,1,1-4
zh,large key,contentment,1,1-4
zh,large leafy tree,fear,1,1-4
zh,large mussel shell,disgust,1,1-4
zh,large oak tree,contentment,1,1-4
zh,large rotund man,amusement,1,1-4
zh,large sack,amusement,1,1-4
zh,large sack,contentment,1,1-4
zh,large sphere,contentment,1,1-4
zh,large stone urn,contentment,1,1-4
zh,large syringe,fear,1,1-4
zh,large tree,fear,1,1-4
zh,large tree trunk,disgust,1,1-4
zh,large urn,contentment,1,1-4
zh,large waves,fear,1,1-4
zh,large yellow house,contentment,1,1-4
zh,large-leafed plants,contentment,1,1-4
zh,late afternoon setting,contentment,1,1-4
zh,late autumn or winter scene,fear,1,1-4
zh,lateen sails,contentment,1,1-4
zh,latin alphabet text,contentment,1,1-4
zh,latin american village,contentment,1,1-4
zh,latin calligraphy,contentment,1,1-4
zh,latin inscription fragments,contentment,1,1-4
zh,latin inscriptions,fear,1,1-4
zh,latin script,contentment,1,1-4
zh,latin script,fear,1,1-4
zh,lattice window,contentment,1,1-4
zh,lattice windows,contentment,1,1-4
zh,latticed window,fear,1,1-4
zh,latticed windows,contentment,1,1-4
zh,laundry area,contentment,1,1-4
zh,laundry washing,contentment,1,1-4
zh,laurel wreath,fear,1,1-4
zh,laurel wreaths,contentment,1,1-4
zh,laurel wreaths,fear,1,1-4
zh,laurel-like foliage,contentment,1,1-4
zh,lava,fear,1,1-4
zh,lavender,amusement,1,1-4
zh,lavender,disgust,1,1-4
zh,lavender,excitement,1,1-4
zh,lavender,something else,1,1-4
zh,lavender accents,contentment,1,1-4
zh,lavender and purple,contentment,1,1-4
zh,lavender blue,sadness,1,1-4
zh,lavender blue mountain,contentment,1,1-4
zh,lavender blues,contentment,1,1-4
zh,lavender clouds,contentment,1,1-4
zh,lavender grey,contentment,1,1-4
zh,lavender hills,contentment,1,1-4
zh,lavender hills,disgust,1,1-4
zh,lavender purple,disgust,1,1-4
zh,lavender reflections,contentment,1,1-4
zh,lavender sky,contentment,1,1-4
zh,lavender tones,contentment,1,1-4
zh,lavender-grey,contentment,1,1-4
zh,lawn,excitement,1,1-4
zh,lawns,contentment,1,1-4
zh,layered architecture,contentment,1,1-4
zh,layered brushwork,contentment,1,1-4
zh,layered brushwork,disgust,1,1-4
zh,layered brushwork,fear,1,1-4
zh,layered depth,awe,1,1-4
zh,layered depth,disgust,1,1-4
zh,layered earth,contentment,1,1-4
zh,layered figures,contentment,1,1-4
zh,layered foreground and background,contentment,1,1-4
zh,layered foreground and background,disgust,1,1-4
zh,layered foreground framing,disgust,1,1-4
zh,layered hills,something else,1,1-4
zh,layered horizontal bands,disgust,1,1-4
zh,layered horizontal composition,contentment,1,1-4
zh,layered ink drawing,fear,1,1-4
zh,layered ink tones,contentment,1,1-4
zh,layered ink washes,disgust,1,1-4
zh,layered landscape,fear,1,1-4
zh,layered landscape,something else,1,1-4
zh,layered landscape background,fear,1,1-4
zh,layered landscape composition,disgust,1,1-4
zh,layered mountain composition,awe,1,1-4
zh,layered mountain folds,contentment,1,1-4
zh,layered mountain peaks,contentment,1,1-4
zh,layered mountain ridges,contentment,1,1-4
zh,layered mountains,awe,1,1-4
zh,layered mountains,disgust,1,1-4
zh,layered mountains,fear,1,1-4
zh,layered paint,awe,1,1-4
zh,layered paper cutouts,disgust,1,1-4
zh,layered patterns,contentment,1,1-4
zh,layered planes,fear,1,1-4
zh,layered transparent shapes,fear,1,1-4
zh,layered washes,disgust,1,1-4
zh,layered washes,fear,1,1-4
zh,leaded glass panels,contentment,1,1-4
zh,leaded glass window,contentment,1,1-4
zh,leadlines,contentment,1,1-4
zh,leaf green,contentment,1,1-4
zh,leaf pattern,contentment,1,1-4
zh,leaf-shaped boat,sadness,1,1-4
zh,leafless tree,disgust,1,1-4
zh,leafy cloak,fear,1,1-4
zh,leafy foliage,fear,1,1-4
zh,leafy plants,contentment,1,1-4
zh,leafy tree,contentment,1,1-4
zh,leafy trees,contentment,1,1-4
zh,leafy trees,disgust,1,1-4
zh,leafy trees,sadness,1,1-4
zh,leafy vegetable,contentment,1,1-4
zh,leafy vegetable,disgust,1,1-4
zh,leafy weeds,contentment,1,1-4
zh,leaning figure,contentment,1,1-4
zh,leaping figure,awe,1,1-4
zh,leash,contentment,1,1-4
zh,leather belt,contentment,1,1-4
zh,leather strap,amusement,1,1-4
zh,leather strap,contentment,1,1-4
zh,leather strap,sadness,1,1-4
zh,leather-bound book,fear,1,1-4
zh,lectern,contentment,1,1-4
zh,lectern with book,sadness,1,1-4
zh,left eye,fear,1,1-4
zh,leg,fear,1,1-4
zh,legs,sadness,1,1-4
zh,legs in motion,fear,1,1-4
zh,lemon,contentment,1,1-4
zh,lemon branch,contentment,1,1-4
zh,lemon tree,contentment,1,1-4
zh,lemon yellow,contentment,1,1-4
zh,leopard,awe,1,1-4
zh,leopard,fear,1,1-4
zh,leopard pelt,contentment,1,1-4
zh,leopard print,contentment,1,1-4
zh,leopard print brown and black,contentment,1,1-4
zh,leopard print garment,awe,1,1-4
zh,leopard print pattern,contentment,1,1-4
zh,leopard print pattern,fear,1,1-4
zh,leopard skin garment,contentment,1,1-4
zh,leopard spots,fear,1,1-4
zh,leopards,fear,1,1-4
zh,letter s,awe,1,1-4
zh,letter v,awe,1,1-4
zh,letters,awe,1,1-4
zh,letters,sadness,1,1-4
zh,letters can,awe,1,1-4
zh,letters cej,awe,1,1-4
zh,library,something else,1,1-4
zh,library corner,contentment,1,1-4
zh,library interior,contentment,1,1-4
zh,lichen,contentment,1,1-4
zh,lid,contentment,1,1-4
zh,lidded porcelain jar,contentment,1,1-4
zh,life-saving station,contentment,1,1-4
zh,lifeboat,fear,1,1-4
zh,lifebuoy ring,fear,1,1-4
zh,light art,contentment,1,1-4
zh,light beams,contentment,1,1-4
zh,light beige,disgust,1,1-4
zh,light beige background,contentment,1,1-4
zh,light beige paper background,contentment,1,1-4
zh,light blue,amusement,1,1-4
zh,light blue,anger,1,1-4
zh,light blue,excitement,1,1-4
zh,light blue background,awe,1,1-4
zh,light blue background,disgust,1,1-4
zh,light blue background,fear,1,1-4
zh,light blue blouse,contentment,1,1-4
zh,light blue costume,contentment,1,1-4
zh,light blue face,amusement,1,1-4
zh,light blue flowers,contentment,1,1-4
zh,light blue garment,contentment,1,1-4
zh,light blue sky,fear,1,1-4
zh,light blue texture,contentment,1,1-4
